,station_id,name,physical_configuration,lat,lon,altitude,address,post_code,capacity,is_charging_station,nearby_distance,x_ride_code_support,cross_street,last_updated,ttl
378,388,"C/ RIERA ALTA, 6",ELECTRICBIKESTATION,41.3806411,2.1671611,10,"C/ RIERA ALTA, 6",8001,34,True,1000,True,,1661983179,2
379,389,RECINTE PARC DE LA CIUTADELLA,ELECTRICBIKESTATION,41.3873901,2.1875446,4,RECINTE PARC DE LA CIUTADELLA,8003,27,True,1000,True,,1661983179,2
380,390,"C/ COMERÇ, 36",ELECTRICBIKESTATION,41.3869612,2.1820169,5,"C/ COMERÇ, 36",8003,25,True,1000,True,,1661983179,2
381,391,"C/ GRAN DE LA SAGRERA, 74",ELECTRICBIKESTATION,41.4230551,2.1913753,22,"C/ GRAN DE LA SAGRERA, 74",8027,27,True,1000,True,,1661983179,2
382,392,"C/ RAMON TURRÓ, 4",ELECTRICBIKESTATION,41.3905303,2.1906339,5,"C/ RAMON TURRÓ, 4",8005,19,True,1000,True,,1661983179,2
383,393,"C/ LLACUNA, 86",ELECTRICBIKESTATION,41.4022657,2.1976297,3,"C/ LLACUNA, 86",8005,32,True,1000,True,,1661983179,2
384,394,"C/ DIPUTACIÓ, 226",ELECTRICBIKESTATION,41.3873057,2.1631263,25,"C/ DIPUTACIÓ, 226",8007,27,True,1000,True,,1661983179,2
385,395,"PL. CATALUNYA, 22",ELECTRICBIKESTATION,41.3860607,2.1702467,15,"PL. CATALUNYA, 22",8002,32,True,1000,True,,1661983179,2
386,396,"C/ JOAN MIRÓ, 2-12",ELECTRICBIKESTATION,41.3890253,2.1968267,5,"C/ JOAN MIRÓ, 2-12",8005,32,True,1000,True,,1661983179,2
387,397,AV. LITORAL (PG MARÍTIM DEL PORT OLÍMPI,ELECTRICBIKESTATION,41.3889129,2.1993105,6,AV. LITORAL (PG MARÍTIM DEL PORT OLÍMPIC),8005,26,True,1000,True,,1661983179,2
388,398,PG. MARÍTIM DE LA BARCELONETA/ANDREA DÒ,ELECTRICBIKESTATION,41.380955,2.1934636,4,PG. MARÍTIM DE LA BARCELONETA/ANDREA DÒRIA,8003,35,True,1000,True,,1661983179,2
389,399,"C/ PAVIA, 3",ELECTRICBIKESTATION,41.3734706,2.1332694,23,"C/ PAVIA, 3",8028,27,True,1000,True,,1661983179,2
390,400,MOLL ORIENTAL,ELECTRICBIKESTATION,41.3694508,2.1879597,3,MOLL ORIENTAL,8039,44,True,1000,True,,1661983179,2
391,401,PL. ANTONIO LÓPEZ ( VIA LAIETANA),ELECTRICBIKESTATION,41.381276,2.181845,4,PL. ANTONIO LÓPEZ ( VIA LAIETANA),8002,24,True,1000,True,,1661983179,2
392,402,PG. DE COLOM (VIA LAIETANA),ELECTRICBIKESTATION,41.380628,2.1821917,4,PG. DE COLOM (VIA LAIETANA),8002,31,True,1000,True,,1661983179,2
393,403,"C/ VALLESPIR, 49",ELECTRICBIKESTATION,41.3796421,2.1368202,32,"C/ VALLESPIR, 49",8014,22,True,1000,True,,1661983179,2
394,404,"C/ JUAN GRIS, 28",ELECTRICBIKESTATION,41.3653426,2.1331357,11,"C/ JUAN GRIS, 28",8014,32,True,1000,True,,1661983179,2
395,405,"C/ COMTE BORRELL, 198",ELECTRICBIKESTATION,41.3854003,2.1521802,28,"C/ COMTE BORRELL, 198",8029,26,True,1000,True,,1661983179,2
396,406,"GRAN VIA DE LES CORTS CATALANES, 592",ELECTRICBIKESTATION,41.3863747,2.1646697,21,"GRAN VIA DE LES CORTS CATALANES, 592",8007,32,True,1000,True,,1661983179,2
397,408,"C/ RAMON TRIAS FARGAS, 23",ELECTRICBIKESTATION,41.3889972,2.1923283,5,"C/ RAMON TRIAS FARGAS, 23",8005,39,True,1000,True,,1661983179,2
398,409,"C/ JOAN D'ÀUSTRIA, 31B",ELECTRICBIKESTATION,41.392384,2.1925059,5,"C/ JOAN D'ÀUSTRIA, 31B",8005,27,True,1000,True,,1661983179,2
399,410,PG.DE COLOM (LES RAMBLES),ELECTRICBIKESTATION,41.376433,2.17871,5,PG.DE COLOM (LES RAMBLES),8039,38,True,1000,True,,1661983179,2
400,411,"C/ JOSEP PLA, 67",ELECTRICBIKESTATION,41.411381,2.2122054,4,"C/ JOSEP PLA, 67",8019,24,True,1000,True,,1661983179,2
401,412,"PL. URQUINAONA, 3",ELECTRICBIKESTATION,41.3893094,2.1727457,17,"PL. URQUINAONA, 3",8010,27,True,1000,True,,1661983179,2
402,413,"C/ BRUC, 66",ELECTRICBIKESTATION,41.393489,2.1707419,24,"C/ BRUC, 66",8009,32,True,1000,True,,1661983179,2
403,414,"C/ CASP, 67",ELECTRICBIKESTATION,41.3937234,2.1764275,16,"C/ CASP, 67",8010,33,True,1000,True,,1661983179,2
404,415,"RAMBLA DEL RAVAL, 13",ELECTRICBIKESTATION,41.3793558,2.1689592,8,"RAMBLA DEL RAVAL, 13",8001,24,True,1000,True,,1661983179,2
405,416,"RAMBLA DEL RAVAL, 20",ELECTRICBIKESTATION,41.3781065,2.1696744,6,"RAMBLA DEL RAVAL, 20",8001,27,True,1000,True,,1661983179,2
406,417,"C/ VILLAR, 2",ELECTRICBIKESTATION,41.4164824,2.1801094,46,"C/ VILLAR, 2",8041,32,True,1000,True,,1661983179,2
407,418,PG. DE LLUíS COMPANYS (ARC DE TRIOMF),ELECTRICBIKESTATION,41.391062,2.1801142,10,PG. DE LLUíS COMPANYS (ARC DE TRIOMF),8018,27,True,1000,True,,1661983179,2
408,419,PG.DE LLUíS COMPANYS (ARC DE TRIOMF),ELECTRICBIKESTATION,41.391313,2.1808391,10,PG.DE LLUíS COMPANYS (ARC DE TRIOMF),8018,33,True,1000,True,,1661983179,2
409,421,"C/ VALLESPIR, 13",ELECTRICBIKESTATION,41.378118,2.1378667,30,"C/ VALLESPIR, 13",8014,25,True,1000,True,,1661983179,2
410,422,"C/ JORDI GIRONA, 29",ELECTRICBIKESTATION,41.3881175,2.1154135,82,"C/ JORDI GIRONA, 29",8034,28,True,1000,True,,1661983179,2
411,423,"C/ HONDURAS, 32-34",ELECTRICBIKESTATION,41.4202459,2.1894852,22,"C/ HONDURAS, 32-34",8027,31,True,1000,True,,1661983179,2
412,424,PG. MARÍTIM DE LA BARCELONETA,ELECTRICBIKESTATION,41.3795862,2.1925198,7,PG. MARÍTIM DE LA BARCELONETA,8003,27,True,1000,True,,1661983179,2
413,425,"C/ DE CERVELLÓ, 5",ELECTRICBIKESTATION,41.3765618,2.1748621,5,"C/ DE CERVELLÓ, 5",8001,24,True,1000,True,,1661983179,2
414,426,"C/ DE RIBES, 59 B",ELECTRICBIKESTATION,41.39828,2.1830315,12,"C/ DE RIBES, 59 B",8013,33,True,1000,True,,1661983179,2
415,427,"C/ DE SANT PAU, 119/ RONDA SANT PAU",ELECTRICBIKESTATION,41.3754047,2.1680021,9,"C/ DE SANT PAU, 119/ RONDA SANT PAU",8001,26,True,1000,True,,1661983179,2
416,428,"C/ PUJADES, 103",ELECTRICBIKESTATION,41.3983902,2.1960799,3,"C/ PUJADES, 103",8005,27,True,1000,True,,1661983179,2
417,429,"C/ GRAN CAPITÀ, 9",ELECTRICBIKESTATION,41.3881262,2.1091535,105,"C/ GRAN CAPITÀ, 9",8034,28,True,1000,True,,1661983179,2
418,430,"C/ ALFAMBRA, 2 | AV. DIAGONAL",ELECTRICBIKESTATION,41.385641,2.113096,77,"C/ ALFAMBRA, 2 | AV. DIAGONAL",8034,28,True,1000,True,,1661983179,2
419,431,"AV. JOAN XXIII, 17",ELECTRICBIKESTATION,41.383467,2.122175,53,"AV. JOAN XXIII, 17",8028,20,True,1000,True,,1661983179,2
420,432,"C/ MARTÍ I FRANQUÈS, 1",ELECTRICBIKESTATION,41.3847061,2.1170751,63,"C/ MARTÍ I FRANQUÈS, 1",8028,28,True,1000,True,,1661983179,2
421,433,"C/ JOHN MAYNARD KEYNES, 2 | AV. DIAGONAL",ELECTRICBIKESTATION,41.3862258,2.1168609,70,"C/ JOHN MAYNARD KEYNES, 2 | AV. DIAGONAL",8034,30,True,1000,True,,1661983179,2
422,434,"C/ ROGER, 24",ELECTRICBIKESTATION,41.3767538,2.1269152,34,"C/ ROGER, 24",8028,27,True,1000,True,,1661983179,2
423,435,"AV. DOCTOR MARAÑON, 25 | C/ PAU GARGALLO",ELECTRICBIKESTATION,41.383585,2.112186,64,"AV. DOCTOR MARAÑON, 25 | C/ PAU GARGALLO",8028,27,True,1000,True,,1661983179,2
424,436,"PG. ZONA FRANCA, 54",ELECTRICBIKESTATION,41.3545425,2.1433038,6,"PG. ZONA FRANCA, 54",8038,19,True,1000,True,,1661983179,2
425,437,"PG. ZONA FRANCA, 9",ELECTRICBIKESTATION,41.3513237,2.1450958,5,"PG. ZONA FRANCA, 9",8038,36,True,1000,True,,1661983179,2
426,438,"C/ NÀPOLS, 183",ELECTRICBIKESTATION,41.3981669,2.1754896,22,"C/ NÀPOLS, 183",8013,27,True,1000,True,,1661983179,2
427,439,"RBLA. BADAL, 73 | C/ CONSTITUCIÓ",ELECTRICBIKESTATION,41.3685394,2.1328403,14,"RBLA. BADAL, 73 | C/ CONSTITUCIÓ",8014,18,True,1000,True,,1661983179,2
428,440,"C/ SELVA DE MAR, 230",ELECTRICBIKESTATION,41.417694,2.1976864,9,"C/ SELVA DE MAR, 230",8020,27,True,1000,True,,1661983179,2
429,441,"C/ WATT, 2",ELECTRICBIKESTATION,41.3754426,2.1398409,25,"C/ WATT, 2",8014,18,True,1000,True,,1661983179,2
430,442,"C/ MINERIA, 30",ELECTRICBIKESTATION,41.3649272,2.138599,11,"C/ MINERIA, 30",8038,18,True,1000,True,,1661983179,2
431,443,"C/ CASANOVA, 139",ELECTRICBIKESTATION,41.3887127,2.1542277,33,"C/ CASANOVA, 139",8036,32,True,1000,True,,1661983179,2
432,444,"C/ LLEIDA, 40",ELECTRICBIKESTATION,41.3717304,2.1554047,33,"C/ LLEIDA, 40",8004,27,True,1000,True,,1661983179,2
433,445,"C/ VILAMARÍ, 2",ELECTRICBIKESTATION,41.3755016,2.154004,21,"C/ VILAMARÍ, 2",8015,24,True,1000,True,,1661983179,2
434,446,"PG. JOAN DE BORBÓ, 42",ELECTRICBIKESTATION,41.3779974,2.1884228,4,"PG. JOAN DE BORBÓ, 42",8003,15,True,1000,True,,1661983179,2
435,447,"C/ ALMOGÀVERS, 63",ELECTRICBIKESTATION,41.3943033,2.1860256,10,"C/ ALMOGÀVERS, 63",8018,27,True,1000,True,,1661983179,2
436,448,"C/ RAMÓN TURRÓ, 160",ELECTRICBIKESTATION,41.3972809,2.1997869,3,"C/ RAMÓN TURRÓ, 160",8005,27,True,1000,True,,1661983179,2
437,449,"C/ BOLIVIA, 120",ELECTRICBIKESTATION,41.4058109,2.1949461,5,"C/ BOLIVIA, 120",8018,27,True,1000,True,,1661983179,2
438,450,"C/ CRISTOBAL DE MOURA, 84",ELECTRICBIKESTATION,41.410712,2.2061691,3,"C/ CRISTOBAL DE MOURA, 84",8019,27,True,1000,True,,1661983179,2
439,451,"C/ PALLARS, 504",ELECTRICBIKESTATION,41.4140598,2.2150487,4,"C/ PALLARS, 504",8019,24,True,1000,True,,1661983179,2
440,452,"GRAN VIA DE LES CORTS CATALANES, 1157 (D)",ELECTRICBIKESTATION,41.4194972,2.20934,8,"GRAN VIA DE LES CORTS CATALANES, 1157 (D)",8020,53,True,1000,True,,1661983179,2
441,454,"C/ SARDENYA, 402",ELECTRICBIKESTATION,41.4072349,2.1684799,56,"C/ SARDENYA, 402",8025,27,True,1000,True,,1661983179,2
442,455,"C/ PROVENÇA, 595",ELECTRICBIKESTATION,41.4105848,2.1826833,27,"C/ PROVENÇA, 595",8026,22,True,1000,True,,1661983179,2
443,456,"C/ MÚRCIA, 1",ELECTRICBIKESTATION,41.4143392,2.1874539,22,"C/ MÚRCIA, 1",8026,21,True,1000,True,,1661983179,2
444,457,"C/ GRANADELLA, 10-19 | C/ SAS",ELECTRICBIKESTATION,41.4383117,2.2039823,12,"C/ GRANADELLA, 10-19 | C/ SAS",8030,18,True,1000,True,,1661983179,2
445,458,"C/ TUCUMÁN, 21",ELECTRICBIKESTATION,41.4457962,2.2010422,17,"C/ TUCUMÁN, 21",8030,24,True,1000,True,,1661983179,2
446,459,"PG. SANTA COLOMA, 105",ELECTRICBIKESTATION,41.4479402,2.1976757,24,"PG. SANTA COLOMA, 105",8030,27,True,1000,True,,1661983179,2
447,460,"C/ MIREIA, 28",ELECTRICBIKESTATION,41.4513863,2.1894717,56,"C/ MIREIA, 28",8033,15,True,1000,True,,1661983179,2
448,461,"AV. RIO DE JANEIRO, 118",ELECTRICBIKESTATION,41.442489,2.185727,43,"AV. RIO DE JANEIRO, 118",8016,28,True,1000,True,,1661983179,2
449,462,"C/ PALAMÓS, 33",ELECTRICBIKESTATION,41.446923,2.184857,61,"C/ PALAMÓS, 33",8033,28,True,1000,True,,1661983179,2
450,463,"C/ PEDROSA, 24",ELECTRICBIKESTATION,41.4490679,2.1833801,68,"C/ PEDROSA, 24",8033,24,True,1000,True,,1661983179,2
451,464,"AV. RIO DE JANEIRO, 96",ELECTRICBIKESTATION,41.439692,2.182335,47,"AV. RIO DE JANEIRO, 96",8016,24,True,1000,True,,1661983179,2
452,465,"C/ ROSSELLÓ, 261",ELECTRICBIKESTATION,41.3954094,2.1599427,41,"C/ ROSSELLÓ, 261",8008,27,True,1000,True,,1661983179,2
453,466,"C/ PABLO IGLESIAS, 21",ELECTRICBIKESTATION,41.443387,2.1813051,63,"C/ PABLO IGLESIAS, 21",8016,30,True,1000,True,,1661983179,2
454,467,PL. JESÚS CARRASCO,ELECTRICBIKESTATION,41.4450463,2.176726,93,PL. JESÚS CARRASCO,8042,20,True,1000,True,,1661983179,2
455,468,"C/ NOU BARRIS, 23",ELECTRICBIKESTATION,41.4480464,2.1775154,107,"C/ NOU BARRIS, 23",8042,18,True,1000,True,,1661983179,2
456,469,"C/ SANT FRANCESC XAVIER, 1",ELECTRICBIKESTATION,41.4417001,2.1781553,72,"C/ SANT FRANCESC XAVIER, 1",8016,18,True,1000,True,,1661983179,2
457,470,"C/ GÒNGORA, 23",ELECTRICBIKESTATION,41.4432762,2.1746238,93,"C/ GÒNGORA, 23",8042,24,True,1000,True,,1661983179,2
458,471,"PG. VALLDAURA, 171",ELECTRICBIKESTATION,41.4389014,2.1715576,78,"PG. VALLDAURA, 171",8042,24,True,1000,True,,1661983179,2
459,472,"VIA FAVÈNCIA, 186",ELECTRICBIKESTATION,41.4427374,2.170393,105,"VIA FAVÈNCIA, 186",8042,24,True,1000,True,,1661983179,2
460,473,"PG. FABRA I PUIG, 449",ELECTRICBIKESTATION,41.4388644,2.1657506,94,"PG. FABRA I PUIG, 449",8042,31,True,1000,True,,1661983179,2
461,474,"VIA FAVÈNCIA, 47",ELECTRICBIKESTATION,41.4418604,2.1664224,102,"VIA FAVÈNCIA, 47",8042,24,True,1000,True,,1661983179,2
462,475,"C/ CAMPO FLORIDO, 66",ELECTRICBIKESTATION,41.4216738,2.1799878,46,"C/ CAMPO FLORIDO, 66",8027,19,True,1000,True,,1661983179,2
463,476,"C/ PERIODISTES, 9",ELECTRICBIKESTATION,41.422037,2.174401,80,"C/ PERIODISTES, 9",8032,18,True,1000,True,,1661983179,2
464,477,"C/ AMILCAR, 78",ELECTRICBIKESTATION,41.4260751,2.1722534,69,"C/ AMILCAR, 78",8032,26,True,1000,True,,1661983179,2
465,478,"C/ ESCULTOR LLIMONA, 7",ELECTRICBIKESTATION,41.4276076,2.1697582,65,"C/ ESCULTOR LLIMONA, 7",8031,30,True,1000,True,,1661983179,2
466,479,"PG. FABRA I PUIG, 344",ELECTRICBIKESTATION,41.430623,2.1671068,73,"PG. FABRA I PUIG, 344",8031,18,True,1000,True,,1661983179,2
467,480,"PG. FABRA I PUIG, 385",ELECTRICBIKESTATION,41.4333259,2.1629258,92,"PG. FABRA I PUIG, 385",8031,28,True,1000,True,,1661983179,2
468,481,"PG. FABRA I PUIG, 411",ELECTRICBIKESTATION,41.4357978,2.163872,89,"PG. FABRA I PUIG, 411",8031,27,True,1000,True,,1661983179,2
469,482,"PG. UNIVERSAL, 29 | C/ DOCTOR LETAMENDI",ELECTRICBIKESTATION,41.4372022,2.1620235,95,"PG. UNIVERSAL, 29 | C/ DOCTOR LETAMENDI",8042,24,True,1000,True,,1661983179,2
470,483,"C/ TAJO, 77",ELECTRICBIKESTATION,41.42961,2.15958,79,"C/ TAJO, 77",8032,18,True,1000,True,,1661983179,2
471,484,"C/ EDUARD TODA, 33 | C/ DOCTOR LETAMENDI",ELECTRICBIKESTATION,41.4345997,2.1585268,104,"C/ EDUARD TODA, 33 | C/ DOCTOR LETAMENDI",8031,27,True,1000,True,,1661983179,2
472,485,"PG. VALLDAURA, 26",ELECTRICBIKESTATION,41.4374904,2.1565742,121,"PG. VALLDAURA, 26",8031,27,True,1000,True,,1661983179,2
473,486,"C/ PORTO, 35 | AV. ESTATUT DE CATALUNYA",ELECTRICBIKESTATION,41.4306102,2.1564551,81,"C/ PORTO, 35 | AV. ESTATUT DE CATALUNYA",8032,28,True,1000,True,,1661983179,2
474,487,"C/ LISBOA, 128",ELECTRICBIKESTATION,41.4267638,2.1521909,98,"C/ LISBOA, 128",8032,27,True,1000,True,,1661983179,2
475,488,"AV. CAN MARCET, 36",ELECTRICBIKESTATION,41.4347859,2.147904,132,"AV. CAN MARCET, 36",8035,27,True,1000,True,,1661983179,2
476,489,"C/ JORGE MANRIQUE, 15",ELECTRICBIKESTATION,41.4312335,2.1499103,119,"C/ JORGE MANRIQUE, 15",8035,27,True,1000,True,,1661983179,2
477,490,"PG. VALL D'HEBRÓN, 168",ELECTRICBIKESTATION,41.4280668,2.1443777,150,"PG. VALL D'HEBRÓN, 168",8035,50,True,1000,True,,1661983179,2
478,491,"C/ PARE MARIANA, 24",ELECTRICBIKESTATION,41.4306689,2.1456449,125,"C/ PARE MARIANA, 24",8035,27,True,1000,True,,1661983179,2
479,492,PL. TETUAN,ELECTRICBIKESTATION,41.3943454,2.1751709,18,PL. TETUAN,8010,24,True,1000,True,,1661983179,2
480,493,"PG. VALL D'HEBRÓN, 80",ELECTRICBIKESTATION,41.419965,2.1401823,166,"PG. VALL D'HEBRÓN, 80",8023,24,True,1000,True,,1661983179,2
481,494,RAMBLA CATALUNYA/DIPUTACIO,ELECTRICBIKESTATION,41.3896967,2.1652199,25,RAMBLA CATALUNYA/DIPUTACIO,8007,24,True,1000,True,,1661983179,2
482,495,"C/ DIPUTACIÓ, 22",ELECTRICBIKESTATION,41.377846,2.150523,24,"C/ DIPUTACIÓ, 22",8015,21,True,1000,True,,1661983179,2
483,496,"C/ PROVENÇA,  445",ELECTRICBIKESTATION,41.4048623,2.174799,33,"C/ PROVENÇA, 445",8025,18,True,1000,True,,1661983179,2
484,497,"PTGE. MALUQUER, 16",ELECTRICBIKESTATION,41.4095489,2.1360313,124,"PTGE. MALUQUER, 16",8022,26,True,1000,True,,1661983179,2
485,498,"C/ ESTEVE TERRADAS, 42",ELECTRICBIKESTATION,41.4144967,2.1402433,145,"C/ ESTEVE TERRADAS, 42",8023,26,True,1000,True,,1661983179,2
486,499,"AV. VALLCARCA, 196",ELECTRICBIKESTATION,41.4160558,2.1421504,127,"AV. VALLCARCA, 196",8023,27,True,1000,True,,1661983179,2
487,500,"AV. VALLCARCA, 108",ELECTRICBIKESTATION,41.4119568,2.1447518,102,"AV. VALLCARCA, 108",8023,27,True,1000,True,,1661983179,2
488,501,"C/ ELISA, 1",ELECTRICBIKESTATION,41.4052698,2.1420204,95,"C/ ELISA, 1",8023,16,True,1000,True,,1661983179,2
489,502,"AV. VALLCARCA, 11",ELECTRICBIKESTATION,41.4074444,2.1492066,88,"AV. VALLCARCA, 11",8023,19,True,1000,True,,1661983179,2
490,503,"C/ MAIGNON, 31-41",ELECTRICBIKESTATION,41.4095926,2.1524953,105,"C/ MAIGNON, 31-41",8024,30,True,1000,True,,1661983179,2
491,504,"C/ MASSENS, 76",ELECTRICBIKESTATION,41.4092333,2.1557747,87,"C/ MASSENS, 76",8024,28,True,1000,True,,1661983179,2
492,505,"C/ CAMÈLIES, 78",ELECTRICBIKESTATION,41.4145614,2.1658677,118,"C/ CAMÈLIES, 78",8024,27,True,1000,True,,1661983179,2
493,506,"C/ GARRIGA I ROCA, 2",ELECTRICBIKESTATION,41.4191957,2.1718497,107,"C/ GARRIGA I ROCA, 2",8041,15,True,1000,True,,1661983179,2
494,507,"C/ SARDENYA, 494",ELECTRICBIKESTATION,41.4107641,2.1640965,81,"C/ SARDENYA, 494",8024,24,True,1000,True,,1661983179,2
495,508,"C/ SARDENYA, 465",ELECTRICBIKESTATION,41.4090922,2.1656378,70,"C/ SARDENYA, 465",8025,27,True,1000,True,,1661983179,2
496,509,"C/ TORRENT DE L'OLLA, 11",ELECTRICBIKESTATION,41.3989713,2.1606736,46,"C/ TORRENT DE L'OLLA, 11",8012,28,True,1000,True,,1661983179,2
497,510,"C/ GRAN DE GRÀCIA, 37",ELECTRICBIKESTATION,41.3989151,2.1564253,55,"C/ GRAN DE GRÀCIA, 37",8012,27,True,1000,True,,1661983179,2
498,511,"C/ GRAN DE GRÀCIA, 91",ELECTRICBIKESTATION,41.4006862,2.1543317,61,"C/ GRAN DE GRÀCIA, 91",8012,20,True,1000,True,,1661983179,2
499,512,"C/ D'ALACANT, 12",ELECTRICBIKESTATION,41.4000778,2.1326911,96,"C/ D'ALACANT, 12",8017,27,True,1000,True,,1661983179,2
500,513,"VIA AUGUSTA, 317",ELECTRICBIKESTATION,41.399017,2.124329,111,"VIA AUGUSTA, 317",8017,28,True,1000,True,,1661983179,2
501,514,"C/ ARAGÓ, 614",ELECTRICBIKESTATION,41.4095069,2.1885055,16,"C/ ARAGÓ, 614",8018,18,True,1000,True,,1661983179,2
502,515,"C/ SANT ADRIÀ, 43",ELECTRICBIKESTATION,41.4352071,2.1948002,19,"C/ SANT ADRIÀ, 43",8030,24,True,1000,True,,1661983179,2
503,516,"C/ SANT ADRIÀ, 88",ELECTRICBIKESTATION,41.4354601,2.2001569,15,"C/ SANT ADRIÀ, 88",8030,21,True,1000,True,,1661983179,2
504,517,"AV. RASOS DE PEGUERA, 10",ELECTRICBIKESTATION,41.462095,2.178959,44,"AV. RASOS DE PEGUERA, 10",8033,20,True,1000,True,,1661983179,2
505,518,"C/ LLOBREGÓS, 115",ELECTRICBIKESTATION,41.4246885,2.1570492,112,"C/ LLOBREGÓS, 115",8032,27,True,1000,True,,1661983179,2
506,519,"C/ PEDRELL, 52",ELECTRICBIKESTATION,41.4246548,2.166289,110,"C/ PEDRELL, 52",8032,24,True,1000,True,,1661983179,2
